Name,TAM_NAM_T,AMP_NAM_T,PROV_NAM_T,Latitude,Longitude
วัดบ้านนาวี,สงเปลือย,เขาวง,กาฬสินธุ์,16.647061,104.147449
วัดบ้านนาวี,สงเปลือย,เขาวง,กาฬสินธุ์,16.649118,104.144223
วัดบ้านหนองแสง,สงเปลือย,เขาวง,กาฬสินธุ์,16.642675,104.121583
วัดบ้านหนองแสง,สงเปลือย,เขาวง,กาฬสินธุ์,16.643308,104.117579
วัดป่าช้าพุทโธ,สงเปลือย,เขาวง,กาฬสินธุ์,16.630565,104.138895
วัดโคกมะลิ,สระพังทอง,เขาวง,กาฬสินธุ์,16.706269,104.073049
วัดบ้านกุดกอก,สระพังทอง,เขาวง,กาฬสินธุ์,16.706856,104.056419
วัดบ้านส้มป่อยโพธาราม,สระพังทอง,เขาวง,กาฬสินธุ์,16.714621,104.056992
วัดป่าบ้านกุดกอก,สระพังทอง,เขาวง,กาฬสินธุ์,16.709643,104.060913
วัดพระเจ้าทุ่งสระพังทอง,สระพังทอง,เขาวง,กาฬสินธุ์,16.719264,104.050794
วัดพระเจ้าทุ่งสระพังทอง,สระพังทอง,เขาวง,กาฬสินธุ์,16.719669,104.047341
วัดโพธิ์คำ,สระพังทอง,เขาวง,กาฬสินธุ์,16.724216,104.038007
วัดโพธิ์ไทร,สระพังทอง,เขาวง,กาฬสินธุ์,16.705168,104.077098
วัดโพธิ์ธาราม,สระพังทอง,เขาวง,กาฬสินธุ์,16.716219,104.052943
วัดแจ้งสว่างโพนนาดี,หนองผือ,เขาวง,กาฬสินธุ์,16.736307,104.098509
วัดดาวดึงส์,หนองผือ,เขาวง,กาฬสินธุ์,16.730293,104.09761
วัดโพนนาดี,หนองผือ,เขาวง,กาฬสินธุ์,16.734159,104.102022
วัดหนองผือพัฒนาราม,หนองผือ,เขาวง,กาฬสินธุ์,16.737329,104.07834
วัดหนองผือพัฒนาราม,หนองผือ,เขาวง,กาฬสินธุ์,16.739214,104.074629
วัดอนุปอัมพวัน,หนองผือ,เขาวง,กาฬสินธุ์,16.7621,104.089781
วัดอนุปิยอัมพวัน,หนองผือ,เขาวง,กาฬสินธุ์,16.760921,104.09373
วัดอรัญวนาราม,หนองผือ,เขาวง,กาฬสินธุ์,16.731386,104.093903
วัดจันปทุม,ดินจี่,คำม่วง,กาฬสินธุ์,16.942716,103.730087
วัดป่าไพศาลนิเวศน์ประชา,ดินจี่,คำม่วง,กาฬสินธุ์,16.951611,103.702696
วัดป่าศรีไพรวัลย์,ดินจี่,คำม่วง,กาฬสินธุ์,16.959762,103.709023
วัดป่าสว่างอารมณ์,ดินจี่,คำม่วง,กาฬสินธุ์,16.929035,103.731931
วัดป่าสว่างอาราม,ดินจี่,คำม่วง,กาฬสินธุ์,16.930991,103.728744
วัดพูลสวัสดิ์ประชาสามัคคี,ดินจี่,คำม่วง,กาฬสินธุ์,16.941113,103.742298
วัดโพธิ์ชัยดินจี,ดินจี่,คำม่วง,กาฬสินธุ์,16.925775,103.730262
วัดโพธิ์ชัยดินจี่,ดินจี่,คำม่วง,กาฬสินธุ์,16.925392,103.734361
วัดสนามชัยเทพนิมิตรสถิตศรีมาราม,ดินจี่,คำม่วง,กาฬสินธุ์,16.948108,103.729887
วัดสระปทุม,ดินจี่,คำม่วง,กาฬสินธุ์,16.944197,103.726796
วัดสว่างโพธิ์ชัยโพนแพง,ดินจี่,คำม่วง,กาฬสินธุ์,16.957119,103.70429
วัดสว่างโพธิ์ชัยโพนแพง,ดินจี่,คำม่วง,กาฬสินธุ์,16.959212,103.700642
วัดป่าภูผักหวาน,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.938433,103.640037
วัดป่าภูพรานทอง,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.940296,103.671994
วัดป่ายูคา,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.942259,103.616019
วัดภูพาน,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.943346,103.667952
วัดศรีสันเมือง,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.9376,103.629318
วัดศรีสันเมือง,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.938857,103.624487
วัดศรีสุมังคลาราม,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.933948,103.611396
วัดศรีสุมังคลาราม,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.935379,103.607368
วัดสว่างคงคา,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.946257,103.628156
วัดสว่างคงคา,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.947837,103.624929
วัดสว่างโพธิ์ศรีทอง,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.957493,103.641531
วัดสะอาดสมศรี,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.922192,103.601773
วัดสะอาดสมศรี,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.923272,103.597099
วัดเหนือบูรพาสีหราษฎร์,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.923055,103.640369
วัดอุทัยทิพพาวาส,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.927387,103.633655
วัดอุทัยทิพพาวาส,ทุ่งคลอง,คำม่วง,กาฬสินธุ์,16.929625,103.629408
วัดจำปาทอง,นาทัน,คำม่วง,กาฬสินธุ์,16.968021,103.599024
วัดดงสวนพัฒนาราม,นาทัน,คำม่วง,กาฬสินธุ์,17.054284,103.569827
วัดดงสวนพัฒนาราม,นาทัน,คำม่วง,กาฬสินธุ์,17.05503,103.565666
วัดด่านนกเขียน,นาทัน,คำม่วง,กาฬสินธุ์,17.084887,103.608824
วัดถ้ำอินทร์แปลง,นาทัน,คำม่วง,กาฬสินธุ์,17.047659,103.586362
วัดถ้ำอินทร์แปลง,นาทัน,คำม่วง,กาฬสินธุ์,17.048658,103.582573
วัดนาตาล,นาทัน,คำม่วง,กาฬสินธุ์,16.970906,103.629558
วัดนาตาล,นาทัน,คำม่วง,กาฬสินธุ์,16.972661,103.624927
วัดประชาสามัคคีวนาราม,นาทัน,คำม่วง,กาฬสินธุ์,17.097321,103.578225
